City,State,ZIP,ZillowID,latitude,lontitude,sqft,Price,ZPrice,ZRent,Income,Poverty,Degree,CostofLiving,Age
San Francisco,CA,94110,2130831075,37.750408,-122.413543,,3200000,1261928,4500,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2095328604,37.75023,-122.413866,4008,3200000,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,80742046,37.758632,-122.416126,2000,5350,1840796,5407,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15145998,37.755604,-122.425103,1249,,2984331,6400,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15162821,37.738803,-122.412893,1356,,1367825,5975,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15164600,37.73408,-122.416673,971,,873399,3500,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2095362109,37.752194,-122.414253,850,3500,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15151091,37.75694,-122.408858,164,,2777674,6500,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15151400,37.755439,-122.406913,929,,974299,4000,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2095365669,37.753186,-122.417751,217,,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,69819117,37.756597,-122.422092,990,,1908912,5412,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2095422170,37.750911,-122.410606,4800,5000000,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2095428583,37.761819,-122.409168,,5200,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2095428949,37.761819,-122.409168,,5200,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,79843723,37.750752,-122.424622,984,,1560994,5500,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2095711533,37.745936,-122.41242,1003,,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2095435315,37.759369,-122.406938,,4495,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2097791124,37.75757,-122.423456,,5999,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2097790535,37.75757,-122.423456,,6999,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15144810,37.759557,-122.416109,895,,960223,3950,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2098612886,37.73709,-122.42378,3064,1449000,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15160717,37.7439,-122.41091,,8900,1501115,5885,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15163465,37.739087,-122.423572,,,1283429,4400,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2095466724,37.75087,-122.414488,1600,5700,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15145474,37.757144,-122.426055,953,,3917855,11671,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2097281609,37.757144,-122.426053,953,,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15160454,37.746402,-122.405512,2828,2749000,2474397,7371,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2099440337,37.7435,-122.408,4950,2395000,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,111921138,37.748378,-122.419456,,,982865,4000,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2095497529,37.743888,-122.421272,8166,3195000,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15152487,37.7513,-122.41059,2300,2400000,2068004,6200,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15145930,37.756337,-122.417499,497,,1690446,5195,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,64966846,37.733461,-122.418053,644,,1189008,4495,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15162942,37.739426,-122.410334,842,,1479248,4995,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15144927,37.759139,-122.423267,550,2750,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,111924081,37.755615,-122.409368,1074,,1319372,4595,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2100032891,37.747969,-122.418458,,3500,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15150129,37.75781,-122.411647,3500,2148000,2042641,4950,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2106249864,37.760896,-122.425242,900,3500,945187,3500,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2095595021,37.749802,-122.421103,529,,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15164231,37.735277,-122.416565,900,,1453322,4995,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2113336011,37.759408,-122.425645,1000,5200,1113975,4300,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2096163342,37.752826,-122.419554,,,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,61325460,37.733174,-122.414551,669,,581821,3475,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15163302,37.737783,-122.415472,1358,,1203500,4400,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2095651856,37.752993,-122.409683,750,2750,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2096308507,37.751041,-122.417532,4882,2100,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2095721407,37.747376,-122.4051,1785,6000,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15161679,37.742215,-122.410224,1125,,999905,3712,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15163136,37.737964,-122.411337,1045,,1556660,5490,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15151761,37.753299,-122.411426,884,4300,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2095749521,37.746366,-122.422371,,8000,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2099901370,37.75264,-122.4056,3595,1895000,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15162794,37.738871,-122.417002,661,,1533260,4900,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15151368,37.755838,-122.408328,296,,2493200,5200,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2119406151,37.749475,-122.421269,882,,1533322,4900,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2096553374,37.756571,-122.423254,688,,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2098873690,37.760402,-122.419876,,,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,111927887,37.756397,-122.417503,345,,1696246,5295,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15144880,37.75941,-122.420112,553,,1465035,4500,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,64969753,37.758487,-122.412814,765,,1230204,4500,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2096589780,37.759395,-122.419958,,,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2100479198,37.75849,-122.4128,765,,1181791,4200,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2095860509,37.741756,-122.420986,2400,5000,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15164756,37.734334,-122.413534,812,,1275489,4100,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15162895,37.739226,-122.411844,1170,,1430066,5900,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15162453,37.739783,-122.417514,1013,,1111304,4000,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15159758,37.748298,-122.406302,663,,1735956,5350,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15163952,37.736718,-122.411831,834,,1559141,5200,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15152991,37.748543,-122.410889,492,,1483513,4500,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2135896696,37.748542,-122.410888,492,,1439267,4500,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15164086,37.735097,-122.413466,432,,971165,3695,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15143902,37.763736,-122.417621,444,,2051940,6695,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2097185169,37.763736,-122.417625,444,,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,54714362,37.764088,-122.410828,1101,,935718,3950,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15145003,37.75933,-122.424935,257,,1541416,5500,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15162147,37.740748,-122.409812,1063,,1680798,5750,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15163942,37.736144,-122.412506,1013,,1117481,4400,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15162930,37.739123,-122.411229,822,,1161123,4000,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,79842614,37.744274,-122.421279,961,,1052512,4400,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15180358,37.75086,-122.42241,1232,,1616933,5695,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,124397616,37.752426,-122.414786,1022,,1932731,7500,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2095971712,37.74149,-122.423866,1400,5250,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,80748783,37.755027,-122.419502,600,3495,690523,3200,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15160788,37.744448,-122.408569,875,,1772579,6000,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2095953648,37.76515,-122.407678,1034,,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,67394483,37.756034,-122.41249,861,,833652,3800,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2095974944,37.75827,-122.4116,1176,849000,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15181858,37.748053,-122.424365,809,,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2096005219,37.752281,-122.422126,2132,1695000,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15162663,37.741321,-122.421702,1227,,994059,3999,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15144798,37.759804,-122.416615,927,,3937009,13895,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,64972429,37.75964,-122.41661,768,,1593933,5700,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,96035172,37.749454,-122.424072,,,1412320,4750,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15160960,37.745784,-122.417797,810,,1423472,4200,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15151348,37.754674,-122.407695,506,,1044880,3900,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15162173,37.740749,-122.41016,784,,1456625,4900,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,83152724,37.74615,-122.41983,808,,1199797,4500,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15152510,37.752102,-122.411558,1850,7995,1661791,5750,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15163126,37.737211,-122.411404,1221,,975138,3700,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15145553,37.757305,-122.424759,965,,1025071,4000,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15152528,37.749591,-122.411048,759,,1502276,5000,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15161120,37.745314,-122.416554,904,,1455148,4995,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2098762454,37.755013,-122.413959,1200,4750,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15162921,37.738482,-122.411287,845,,1838652,7800,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15181964,37.74753,-122.425099,984,,2120199,7350,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2099478432,37.762852,-122.425351,940,,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,79847201,37.744165,-122.423061,1064,,1437147,4995,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15181907,37.746406,-122.419765,394,,2808941,6950,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,68519645,37.755067,-122.410916,1042,,1178102,4500,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,80740207,37.762378,-122.413391,734,,1108729,4250,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15163229,37.738238,-122.413857,1482,,1002261,3900,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15162834,37.739464,-122.412151,193,,1409542,4500,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15163483,37.738034,-122.4233,582,,1449830,4950,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15143843,37.763345,-122.425388,1221,,1358171,5350,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2096237016,37.760105,-122.416221,3802,3800000,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15164059,37.73513,-122.412839,673,,1688490,5290,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15184223,37.737876,-122.424369,366,,1453752,4500,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15143919,37.764353,-122.417854,840,,709969,3300,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2096712847,37.756235,-122.419869,,,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2096794794,37.758869,-122.411323,924,,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,111933111,37.755544,-122.416224,1062,,1338731,4750,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15160579,37.745131,-122.40981,978,,1743028,5500,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,114316973,37.741748,-122.42205,710,,949710,4000,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15180698,37.749191,-122.419507,654,,2278589,6602,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,80739099,37.760101,-122.412376,748,,921617,3900,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,89240558,37.744428,-122.423839,1020,,1618256,5700,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15160200,37.744806,-122.412627,812,,1315235,4500,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15163827,37.736899,-122.414934,809,,1553003,5350,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15163693,37.736355,-122.421822,1200,,991163,3845,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,59700600,37.764088,-122.410828,970,,793801,3695,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15162976,37.739492,-122.410613,1200,,958188,4000,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,54854762,37.749486,-122.413344,783,,1381646,4750,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15145715,37.757168,-122.420112,1019,,1374663,4795,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15163347,37.738072,-122.416816,769,,2452869,5095,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2096354893,37.758078,-122.407842,,5245000,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15163486,37.737829,-122.423318,2850,1645000,1986347,5543,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2129734760,37.75293,-122.41713,640,,2027114,6000,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,79844006,37.740091,-122.420016,950,,1410615,4900,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15151833,37.753234,-122.409835,819,,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15160357,37.746672,-122.408045,1400,,1347593,4500,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15160673,37.744536,-122.411676,956,,961975,3950,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,64972427,37.75964,-122.41661,911,,1196598,4900,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2139218569,37.759637,-122.416599,911,,1167659,4500,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15162216,37.739817,-122.412528,722,,1402232,4950,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2097357753,37.758529,-122.406918,,,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2097258950,37.75855,-122.40704,,,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,61195158,37.733085,-122.414555,671,,567361,3475,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,59779786,37.753106,-122.416686,1099,,1340429,4500,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2100102182,37.753117,-122.407633,750,4000,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15163502,37.738534,-122.423683,758,,1553644,4950,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2098304733,37.73826,-122.41721,,,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,96014419,37.749052,-122.420308,1204,,1100118,4300,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15163360,37.73809,-122.417685,972,,1554955,5195,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15161956,37.740636,-122.414332,1078,,1708142,5600,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15163370,37.738218,-122.416881,523,,1152264,4200,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2096549136,37.757812,-122.407804,2600,2995000,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15164492,37.73434,-122.419428,967,,1399754,4650,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15163224,37.737893,-122.413842,1243,,1093288,4000,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15151357,37.75492,-122.40811,1106,,1530060,5500,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15161028,37.744048,-122.417802,1138,,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15144116,37.761725,-122.425147,731,,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2097449736,37.761523,-122.425203,931,,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2138653779,37.735855,-122.426178,,,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15163531,37.737268,-122.417333,803,,1401295,4495,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,80752444,37.760101,-122.412376,908,,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15160506,37.745948,-122.407554,928,,1811080,5351,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15160410,37.746968,-122.405631,1250,,1827871,5500,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15164076,37.73522,-122.413212,935,,1251833,4500,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15161975,37.741,-122.413436,1144,,1049290,3750,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15183450,37.743727,-122.423068,1148,,1291918,4500,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15143915,37.764353,-122.417854,912,,667609,3500,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15162955,37.738524,-122.410417,531,,1356361,4500,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,64969928,37.759767,-122.423327,1090,,1390170,4950,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15164204,37.73545,-122.415928,1120,,1263721,4500,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15163401,37.739008,-122.422816,1117,,1548889,5200,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15145876,37.756578,-122.415877,735,,1690153,5000,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,111931955,37.751243,-122.425222,1075,,1998118,8500,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15164304,37.735446,-122.417967,1280,210,1183557,4100,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2097522364,37.742042,-122.408615,,,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,119685429,37.757965,-122.416014,929,,1188625,4395,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2094787096,37.757784,-122.419271,367,,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15163645,37.736234,-122.423859,1349,,1395226,4500,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15151381,37.754699,-122.407187,644,,1777052,4995,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,59779955,37.762136,-122.408479,961,,1238073,4500,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,111711191,37.760366,-122.40995,1226,,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15160284,37.74624,-122.409133,1209,,1322696,4500,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,82786486,37.744753,-122.424321,1042,,1142678,4500,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15151157,37.75671,-122.410175,,,986366,4000,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,79846444,37.758674,-122.422452,1155,,1612325,6500,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,119685329,37.757617,-122.412948,414,,1213088,4500,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,96029473,37.748867,-122.409635,528,,2174861,5200,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15150170,37.758888,-122.410975,1056,,1308550,4950,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15151188,37.756765,-122.411635,1475,,1577173,5000,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2099016822,37.76073,-122.425224,1499,,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15150206,37.758221,-122.408983,752,,1523679,5100,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2099533985,37.760243,-122.419777,939,,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15161105,37.744459,-122.417106,1047,,1717773,6500,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2097359605,37.742523,-122.423881,1333,,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15183478,37.742525,-122.423895,700,,1441770,5195,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,80737897,37.762136,-122.408479,751,,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15161183,37.744018,-122.419829,530,,1681185,4950,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15144988,37.759324,-122.425014,404,,1728946,5300,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15152353,37.752862,-122.404867,453,,1784639,5400,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,60543114,37.765164,-122.41275,855,,1052178,4300,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2131097549,37.754324,-122.423642,1028,,1626875,5000,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,111710847,37.754324,-122.423617,1004,,1907269,6888,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15151014,37.757571,-122.404603,1100,1150000,1114081,4200,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2096898161,37.75866,-122.42018,1839,2695000,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,96032304,37.749525,-122.423802,,,1483916,4995,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15159868,37.746903,-122.414066,1165,1290000,1145214,4350,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2097471268,37.749498,-122.4238,1024,,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15146724,37.753996,-122.419233,1244,,2111973,5718,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15152417,37.752291,-122.407858,1074,,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,111711190,37.760366,-122.40995,1188,,1753726,5600,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,111924675,37.753673,-122.411933,968,,1285618,4625,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2095580801,37.738427,-122.413539,512,,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15159941,37.747268,-122.415918,818,,1164569,4500,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2108857638,37.749523,-122.412742,745,,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15161555,37.742746,-122.408935,770,,1367784,4595,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15163583,37.736946,-122.418648,1076,,1372411,4500,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2097021179,37.759222,-122.419411,,2295,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15152397,37.752156,-122.407498,997,,1297224,4500,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15160607,37.744603,-122.409413,1016,,1540810,5300,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,111934350,37.749796,-122.411371,787,,1406524,4800,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,111934350,37.749796,-122.411371,787,,1406524,4800,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2097024452,37.760935,-122.420252,,,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15163000,37.73871,-122.41002,1170,,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15160093,37.745413,-122.414719,735,,1691920,5400,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15162772,37.739003,-122.418201,1125,,1396136,4500,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15184331,37.735898,-122.426494,1250,,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,59700418,37.76282,-122.414655,1200,,1202252,4500,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15162782,37.738422,-122.417448,1064,,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15162575,37.740971,-122.419851,1134,,1572277,5500,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15163892,37.736213,-122.413745,880,,976852,3850,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15152414,37.752102,-122.40784,771,,1770882,5100,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15180324,37.750955,-122.42358,976,,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,54854616,37.754954,-122.422714,898,,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15144809,37.759602,-122.416113,981,,976065,3950,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2097679306,37.743999,-122.412681,,,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,80737253,37.757198,-122.411804,906,,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15183125,37.74443,-122.42385,1055,,1469063,5500,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,111711179,37.760366,-122.40995,1147,,872558,3800,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,2105055722,37.744047,-122.407264,1047,,1858083,5750,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,69819344,37.751022,-122.408416,950,,983619,3995,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15163351,37.737905,-122.41706,921,,1189837,4500,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15160832,37.744363,-122.407297,1083,,1522514,5400,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15162483,37.740234,-122.418225,1187,,,,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,111925735,37.758711,-122.408821,966,,965325,4000,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15161758,37.74234,-122.420054,1058,,1029839,3950,90364,13.1,53.9,154.4,36.4
San Francisco,CA,94110,15163001,37.738778,-122.410014,965,,1092573,3995,90364,13.1,53.9,154.4,36.4
