ZillowID,latitude,longitude,sqft,Price,ZPrice,ZRent,Income,Poverty,Degree,CostofLiving,Age,lat_long,geometry,area,length,po_name,state,zip
15078417,37.776184,-122.423007,1085.0,,1056980.0,5200.0,25362.0,26.3,38.8,179.6,41.7,"(37.776184000000001, -122.42300700000001)",POINT (-122.423007 37.776184),18740654.0256,23624.3085968,SAN FRANCISCO,CA,94102
15077783,37.781386,-122.421406,858.0,,676373.0,3295.0,25362.0,26.3,38.8,179.6,41.7,"(37.781385999999998, -122.421406)",POINT (-122.421406 37.781386),18740654.0256,23624.3085968,SAN FRANCISCO,CA,94102
83153447,37.773891,-122.421875,1230.0,,1257808.0,5250.0,25362.0,26.3,38.8,179.6,41.7,"(37.773890999999999, -122.421875)",POINT (-122.421875 37.773891),18740654.0256,23624.3085968,SAN FRANCISCO,CA,94102
15078776,37.774065,-122.425225,458.0,,2512498.0,7000.0,25362.0,26.3,38.8,179.6,41.7,"(37.774065, -122.425225)",POINT (-122.425225 37.774065),18740654.0256,23624.3085968,SAN FRANCISCO,CA,94102
83154086,37.782379,-122.420166,1000.0,,744261.0,3500.0,25362.0,26.3,38.8,179.6,41.7,"(37.782378999999999, -122.42016599999999)",POINT (-122.420166 37.782379),18740654.0256,23624.3085968,SAN FRANCISCO,CA,94102
83152820,37.782379,-122.420166,931.0,,820399.0,3600.0,25362.0,26.3,38.8,179.6,41.7,"(37.782378999999999, -122.42016599999999)",POINT (-122.420166 37.782379),18740654.0256,23624.3085968,SAN FRANCISCO,CA,94102
2106902775,37.782379,-122.420188,931.0,,718505.0,3400.0,25362.0,26.3,38.8,179.6,41.7,"(37.782378999999999, -122.42018799999998)",POINT (-122.420188 37.782379),18740654.0256,23624.3085968,SAN FRANCISCO,CA,94102
15077569,37.781386,-122.421406,674.0,,916958.0,4000.0,25362.0,26.3,38.8,179.6,41.7,"(37.781385999999998, -122.421406)",POINT (-122.421406 37.781386),18740654.0256,23624.3085968,SAN FRANCISCO,CA,94102
123598496,37.771485,-122.428236,413.0,,,,25362.0,26.3,38.8,179.6,41.7,"(37.771484999999998, -122.42823600000001)",POINT (-122.428236 37.771485),18740654.0256,23624.3085968,SAN FRANCISCO,CA,94102
15079061,37.771646,-122.428283,987.0,,,,25362.0,26.3,38.8,179.6,41.7,"(37.771646000000004, -122.42828300000001)",POINT (-122.428283 37.771646),18740654.0256,23624.3085968,SAN FRANCISCO,CA,94102
15077764,37.781386,-122.421406,842.0,,,,25362.0,26.3,38.8,179.6,41.7,"(37.781385999999998, -122.421406)",POINT (-122.421406 37.781386),18740654.0256,23624.3085968,SAN FRANCISCO,CA,94102
59779259,37.778472,-122.423813,964.0,,1290047.0,5500.0,25362.0,26.3,38.8,179.6,41.7,"(37.778472000000001, -122.423813)",POINT (-122.423813 37.778472),18740654.0256,23624.3085968,SAN FRANCISCO,CA,94102
83153235,37.773891,-122.421875,271.0,,1214616.0,4500.0,25362.0,26.3,38.8,179.6,41.7,"(37.773890999999999, -122.421875)",POINT (-122.421875 37.773891),18740654.0256,23624.3085968,SAN FRANCISCO,CA,94102
15077763,37.781386,-122.421406,685.0,,857795.0,3700.0,25362.0,26.3,38.8,179.6,41.7,"(37.781385999999998, -122.421406)",POINT (-122.421406 37.781386),18740654.0256,23624.3085968,SAN FRANCISCO,CA,94102
83152695,37.773891,-122.421875,521.0,,594462.0,2950.0,25362.0,26.3,38.8,179.6,41.7,"(37.773890999999999, -122.421875)",POINT (-122.421875 37.773891),18740654.0256,23624.3085968,SAN FRANCISCO,CA,94102
15078437,37.776156,-122.425842,128.0,,,,25362.0,26.3,38.8,179.6,41.7,"(37.776156, -122.42584199999999)",POINT (-122.425842 37.776156),18740654.0256,23624.3085968,SAN FRANCISCO,CA,94102
82785477,37.782379,-122.420189,1083.0,,524244.0,2950.0,25362.0,26.3,38.8,179.6,41.7,"(37.782378999999999, -122.42018899999999)",POINT (-122.420189 37.782379),18740654.0256,23624.3085968,SAN FRANCISCO,CA,94102
83153928,37.773891,-122.421875,539.0,,580309.0,2950.0,25362.0,26.3,38.8,179.6,41.7,"(37.773890999999999, -122.421875)",POINT (-122.421875 37.773891),18740654.0256,23624.3085968,SAN FRANCISCO,CA,94102
119685649,37.777494,-122.422209,1177.0,,628285.0,3000.0,25362.0,26.3,38.8,179.6,41.7,"(37.777493999999997, -122.42220900000001)",POINT (-122.422209 37.777494),18740654.0256,23624.3085968,SAN FRANCISCO,CA,94102
15078681,37.774808,-122.427061,1330.0,,1284610.0,6000.0,25362.0,26.3,38.8,179.6,41.7,"(37.774808, -122.42706100000001)",POINT (-122.427061 37.774808),18740654.0256,23624.3085968,SAN FRANCISCO,CA,94102
15078006,37.780383,-122.423464,547.0,,,,25362.0,26.3,38.8,179.6,41.7,"(37.780383, -122.423464)",POINT (-122.423464 37.780383),18740654.0256,23624.3085968,SAN FRANCISCO,CA,94102
15077859,37.781386,-122.421406,882.0,,542820.0,2750.0,25362.0,26.3,38.8,179.6,41.7,"(37.781385999999998, -122.421406)",POINT (-122.421406 37.781386),18740654.0256,23624.3085968,SAN FRANCISCO,CA,94102
124397995,37.769856,-122.426551,1351.0,,1082793.0,4900.0,25362.0,26.3,38.8,179.6,41.7,"(37.769855999999997, -122.426551)",POINT (-122.426551 37.769856),18740654.0256,23624.3085968,SAN FRANCISCO,CA,94102
83152843,37.773891,-122.421875,239.0,,1313876.0,4500.0,25362.0,26.3,38.8,179.6,41.7,"(37.773890999999999, -122.421875)",POINT (-122.421875 37.773891),18740654.0256,23624.3085968,SAN FRANCISCO,CA,94102
83154175,37.773891,-122.421875,1259.0,,556918.0,3000.0,25362.0,26.3,38.8,179.6,41.7,"(37.773890999999999, -122.421875)",POINT (-122.421875 37.773891),18740654.0256,23624.3085968,SAN FRANCISCO,CA,94102
15078774,37.774413,-122.424613,155.0,,2085132.0,5900.0,25362.0,26.3,38.8,179.6,41.7,"(37.774413000000003, -122.42461299999999)",POINT (-122.424613 37.774413),18740654.0256,23624.3085968,SAN FRANCISCO,CA,94102
82785573,37.773891,-122.421875,1130.0,,961701.0,4100.0,25362.0,26.3,38.8,179.6,41.7,"(37.773890999999999, -122.421875)",POINT (-122.421875 37.773891),18740654.0256,23624.3085968,SAN FRANCISCO,CA,94102
82785272,37.78619,-122.40763,681.0,,1392410.0,4900.0,25362.0,26.3,38.8,179.6,41.7,"(37.786190000000005, -122.40763000000001)",POINT (-122.40763 37.78619),18740654.0256,23624.3085968,SAN FRANCISCO,CA,94102
124397718,37.773956,-122.420874,273.0,,882393.0,3690.0,25362.0,26.3,38.8,179.6,41.7,"(37.773955999999998, -122.420874)",POINT (-122.420874 37.773956),18740654.0256,23624.3085968,SAN FRANCISCO,CA,94102
15078317,37.776288,-122.429431,613.0,,2806439.0,9000.0,25362.0,26.3,38.8,179.6,41.7,"(37.776288000000001, -122.42943100000001)",POINT (-122.429431 37.776288),18740654.0256,23624.3085968,SAN FRANCISCO,CA,94102
82785489,37.782379,-122.420166,913.0,,778010.0,3500.0,25362.0,26.3,38.8,179.6,41.7,"(37.782378999999999, -122.42016599999999)",POINT (-122.420166 37.782379),18740654.0256,23624.3085968,SAN FRANCISCO,CA,94102
111928563,37.776062,-122.419853,769.0,,906005.0,3850.0,25362.0,26.3,38.8,179.6,41.7,"(37.776061999999996, -122.419853)",POINT (-122.419853 37.776062),18740654.0256,23624.3085968,SAN FRANCISCO,CA,94102
123598702,37.775344,-122.427233,313.0,,,,25362.0,26.3,38.8,179.6,41.7,"(37.775343999999997, -122.427233)",POINT (-122.427233 37.775344),18740654.0256,23624.3085968,SAN FRANCISCO,CA,94102
2101691039,37.793225,-122.414482,,3500.0,,,66276.0,13.7,63.2,159.9,36.5,"(37.793225, -122.41448200000001)",POINT (-122.414482 37.793225),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
2101290961,37.793225,-122.414482,,3200.0,,,66276.0,13.7,63.2,159.9,36.5,"(37.793225, -122.41448200000001)",POINT (-122.414482 37.793225),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
2102947568,37.7928,-122.41439,,3500.0,,,66276.0,13.7,63.2,159.9,36.5,"(37.7928, -122.41439)",POINT (-122.41439 37.7928),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
15067912,37.793071,-122.414049,1423.0,,,,66276.0,13.7,63.2,159.9,36.5,"(37.793071000000005, -122.41404900000001)",POINT (-122.414049 37.793071),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
2103176556,37.792926,-122.414137,,2895.0,,,66276.0,13.7,63.2,159.9,36.5,"(37.792926000000001, -122.41413700000001)",POINT (-122.414137 37.792926),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
2105706551,37.795282,-122.4105,1024.0,4850.0,,,54496.0,19.1,47.4,172.4,41.2,"(37.795282, -122.4105)",POINT (-122.4105 37.795282),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
2099688797,37.795251,-122.411689,555.0,,,,54496.0,19.1,47.4,172.4,41.2,"(37.795251, -122.411689)",POINT (-122.411689 37.795251),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
15068788,37.790627,-122.409234,1590.0,1250000.0,1390919.0,4950.0,40435.0,24.5,41.6,176.6,43.5,"(37.790627000000001, -122.40923400000001)",POINT (-122.409234 37.790627),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
2118611264,37.794144,-122.413235,750.0,3800.0,,,40435.0,24.5,41.6,176.6,43.5,"(37.794144000000003, -122.41323500000001)",POINT (-122.413235 37.794144),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
2095516272,37.794933,-122.411209,,,,,40435.0,24.5,41.6,176.6,43.5,"(37.794933, -122.41120900000001)",POINT (-122.411209 37.794933),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
2101604461,37.790178,-122.410977,,2275.0,,,40435.0,24.5,41.6,176.6,43.5,"(37.790178000000004, -122.410977)",POINT (-122.410977 37.790178),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
15067736,37.793575,-122.41367,575.0,599000.0,705622.0,3475.0,40435.0,24.5,41.6,176.6,43.5,"(37.793574999999997, -122.41367)",POINT (-122.41367 37.793575),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
2116798343,37.79292,-122.407175,550.0,2900.0,,,40435.0,24.5,41.6,176.6,43.5,"(37.792920000000002, -122.407175)",POINT (-122.407175 37.79292),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
2106963122,37.789277,-122.411712,,3000.0,1559058.0,4500.0,40435.0,24.5,41.6,176.6,43.5,"(37.789276999999998, -122.41171200000001)",POINT (-122.411712 37.789277),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
15067714,37.793575,-122.41367,600.0,3475.0,757435.0,3475.0,40435.0,24.5,41.6,176.6,43.5,"(37.793574999999997, -122.41367)",POINT (-122.41367 37.793575),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
15068117,37.793228,-122.40891,1000.0,1290000.0,1310287.0,5200.0,40435.0,24.5,41.6,176.6,43.5,"(37.793228000000006, -122.40891000000001)",POINT (-122.40891 37.79322800000001),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
2094800186,37.7935,-122.41036,,1279000.0,,,40435.0,24.5,41.6,176.6,43.5,"(37.793500000000002, -122.41036000000001)",POINT (-122.41036 37.7935),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
15068770,37.790776,-122.408355,480.0,500000.0,585759.0,2750.0,40435.0,24.5,41.6,176.6,43.5,"(37.790776000000001, -122.408355)",POINT (-122.408355 37.790776),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
2094839356,37.795888,-122.406492,,1795.0,,,40435.0,24.5,41.6,176.6,43.5,"(37.795887999999998, -122.40649199999999)",POINT (-122.406492 37.795888),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
64971325,37.79015,-122.40588,606.0,699000.0,729339.0,3500.0,40435.0,24.5,41.6,176.6,43.5,"(37.790149999999997, -122.40588000000001)",POINT (-122.40588 37.79015),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
2094839306,37.793963,-122.411514,500.0,2500.0,,,40435.0,24.5,41.6,176.6,43.5,"(37.793962999999998, -122.411514)",POINT (-122.411514 37.793963),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
2094841029,37.795144,-122.406476,,1795.0,,,40435.0,24.5,41.6,176.6,43.5,"(37.795144000000001, -122.406476)",POINT (-122.406476 37.795144),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
2116462893,37.790147,-122.410717,,5850.0,955767.0,5850.0,40435.0,24.5,41.6,176.6,43.5,"(37.790146999999997, -122.41071699999999)",POINT (-122.410717 37.790147),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
15068190,37.79286,-122.40895,1065.0,1195000.0,1240178.0,4500.0,40435.0,24.5,41.6,176.6,43.5,"(37.792859999999997, -122.40895)",POINT (-122.40895 37.79286),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
2094929304,37.790935,-122.406905,375.0,1995.0,,,40435.0,24.5,41.6,176.6,43.5,"(37.790934999999998, -122.40690500000001)",POINT (-122.406905 37.790935),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
15068019,37.79293,-122.412195,2027.0,10000.0,3220369.0,9564.0,40435.0,24.5,41.6,176.6,43.5,"(37.792929999999998, -122.412195)",POINT (-122.412195 37.79293),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
15067878,37.793237,-122.413151,2180.0,2598800.0,2323795.0,8266.0,40435.0,24.5,41.6,176.6,43.5,"(37.793236999999998, -122.413151)",POINT (-122.413151 37.793237),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
15068788,37.790627,-122.409234,1590.0,1250000.0,1390919.0,4950.0,40435.0,24.5,41.6,176.6,43.5,"(37.790627000000001, -122.40923400000001)",POINT (-122.409234 37.790627),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
2118611264,37.794144,-122.413235,750.0,3800.0,,,40435.0,24.5,41.6,176.6,43.5,"(37.794144000000003, -122.41323500000001)",POINT (-122.413235 37.794144),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
2095516272,37.794933,-122.411209,,,,,40435.0,24.5,41.6,176.6,43.5,"(37.794933, -122.41120900000001)",POINT (-122.411209 37.794933),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
2101604461,37.790178,-122.410977,,2275.0,,,40435.0,24.5,41.6,176.6,43.5,"(37.790178000000004, -122.410977)",POINT (-122.410977 37.790178),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
15067736,37.793575,-122.41367,575.0,599000.0,705622.0,3475.0,40435.0,24.5,41.6,176.6,43.5,"(37.793574999999997, -122.41367)",POINT (-122.41367 37.793575),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
2116798343,37.79292,-122.407175,550.0,2900.0,,,40435.0,24.5,41.6,176.6,43.5,"(37.792920000000002, -122.407175)",POINT (-122.407175 37.79292),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
2106963122,37.789277,-122.411712,,3000.0,1559058.0,4500.0,40435.0,24.5,41.6,176.6,43.5,"(37.789276999999998, -122.41171200000001)",POINT (-122.411712 37.789277),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
15067714,37.793575,-122.41367,600.0,3475.0,757435.0,3475.0,40435.0,24.5,41.6,176.6,43.5,"(37.793574999999997, -122.41367)",POINT (-122.41367 37.793575),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
15068117,37.793228,-122.40891,1000.0,1290000.0,1310287.0,5200.0,40435.0,24.5,41.6,176.6,43.5,"(37.793228000000006, -122.40891000000001)",POINT (-122.40891 37.79322800000001),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
2094800186,37.7935,-122.41036,,1279000.0,,,40435.0,24.5,41.6,176.6,43.5,"(37.793500000000002, -122.41036000000001)",POINT (-122.41036 37.7935),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
15068770,37.790776,-122.408355,480.0,500000.0,585759.0,2750.0,40435.0,24.5,41.6,176.6,43.5,"(37.790776000000001, -122.408355)",POINT (-122.408355 37.790776),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
2094839356,37.795888,-122.406492,,1795.0,,,40435.0,24.5,41.6,176.6,43.5,"(37.795887999999998, -122.40649199999999)",POINT (-122.406492 37.795888),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
64971325,37.79015,-122.40588,606.0,699000.0,729339.0,3500.0,40435.0,24.5,41.6,176.6,43.5,"(37.790149999999997, -122.40588000000001)",POINT (-122.40588 37.79015),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
2094839306,37.793963,-122.411514,500.0,2500.0,,,40435.0,24.5,41.6,176.6,43.5,"(37.793962999999998, -122.411514)",POINT (-122.411514 37.793963),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
2094841029,37.795144,-122.406476,,1795.0,,,40435.0,24.5,41.6,176.6,43.5,"(37.795144000000001, -122.406476)",POINT (-122.406476 37.795144),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
2116462893,37.790147,-122.410717,,5850.0,955767.0,5850.0,40435.0,24.5,41.6,176.6,43.5,"(37.790146999999997, -122.41071699999999)",POINT (-122.410717 37.790147),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
15068190,37.79286,-122.40895,1065.0,1195000.0,1240178.0,4500.0,40435.0,24.5,41.6,176.6,43.5,"(37.792859999999997, -122.40895)",POINT (-122.40895 37.79286),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
2094929304,37.790935,-122.406905,375.0,1995.0,,,40435.0,24.5,41.6,176.6,43.5,"(37.790934999999998, -122.40690500000001)",POINT (-122.406905 37.790935),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
15068019,37.79293,-122.412195,2027.0,10000.0,3220369.0,9564.0,40435.0,24.5,41.6,176.6,43.5,"(37.792929999999998, -122.412195)",POINT (-122.412195 37.79293),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
15067878,37.793237,-122.413151,2180.0,2598800.0,2323795.0,8266.0,40435.0,24.5,41.6,176.6,43.5,"(37.793236999999998, -122.413151)",POINT (-122.413151 37.793237),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
2108554265,37.793749,-122.412602,400.0,2050.0,,,40435.0,24.5,41.6,176.6,43.5,"(37.793748999999998, -122.41260200000001)",POINT (-122.412602 37.793749),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
15067978,37.792984,-122.411798,3700.0,4995000.0,5371075.0,16021.0,40435.0,24.5,41.6,176.6,43.5,"(37.792984000000004, -122.411798)",POINT (-122.411798 37.792984),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
2107210596,37.790449,-122.411766,12873.0,8950000.0,,,40435.0,24.5,41.6,176.6,43.5,"(37.790449000000002, -122.41176599999999)",POINT (-122.411766 37.790449),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
64971301,37.79015,-122.40588,800.0,975000.0,937895.0,3999.0,40435.0,24.5,41.6,176.6,43.5,"(37.790149999999997, -122.40588000000001)",POINT (-122.40588 37.79015),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
15067717,37.793575,-122.41367,1504.0,,780859.0,3800.0,40435.0,24.5,41.6,176.6,43.5,"(37.793574999999997, -122.41367)",POINT (-122.41367 37.793575),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
2095177894,37.792531,-122.409031,,2295.0,,,40435.0,24.5,41.6,176.6,43.5,"(37.792530999999997, -122.409031)",POINT (-122.409031 37.792531),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
15067675,37.794238,-122.410316,686.0,,2114295.0,5850.0,40435.0,24.5,41.6,176.6,43.5,"(37.794238, -122.41031599999999)",POINT (-122.410316 37.794238),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
2095259874,37.794462,-122.411916,,2900.0,,,40435.0,24.5,41.6,176.6,43.5,"(37.794462000000003, -122.41191599999999)",POINT (-122.411916 37.794462),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
2096711484,37.79462,-122.412757,,1995000.0,,,40435.0,24.5,41.6,176.6,43.5,"(37.794620000000002, -122.41275700000001)",POINT (-122.412757 37.79462),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
2095363350,37.791251,-122.407735,285.0,2995.0,,,40435.0,24.5,41.6,176.6,43.5,"(37.791251000000003, -122.407735)",POINT (-122.407735 37.791251),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
2095432435,37.79301,-122.412744,,5950.0,,,40435.0,24.5,41.6,176.6,43.5,"(37.793009999999995, -122.41274399999999)",POINT (-122.412744 37.79301),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
2103703956,37.792572,-122.413696,1800.0,6650.0,,,40435.0,24.5,41.6,176.6,43.5,"(37.792572, -122.413696)",POINT (-122.413696 37.792572),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
15068089,37.793437,-122.410445,422.0,,2806654.0,6500.0,40435.0,24.5,41.6,176.6,43.5,"(37.793436999999997, -122.410445)",POINT (-122.410445 37.793437),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
2096399826,37.794731,-122.409731,1000.0,5250.0,,,40435.0,24.5,41.6,176.6,43.5,"(37.794730999999999, -122.40973100000001)",POINT (-122.409731 37.794731),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
15068689,37.791447,-122.411029,1680.0,2795000.0,2641927.0,7883.0,40435.0,24.5,41.6,176.6,43.5,"(37.791446999999998, -122.411029)",POINT (-122.411029 37.791447),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
15068094,37.793071,-122.40966,1225.0,,540345.0,2950.0,40435.0,24.5,41.6,176.6,43.5,"(37.793071000000005, -122.40966)",POINT (-122.40966 37.793071),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
15068646,37.791067,-122.411314,1075.0,,770305.0,3500.0,40435.0,24.5,41.6,176.6,43.5,"(37.791066999999998, -122.41131399999999)",POINT (-122.411314 37.791067),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
2095733095,37.789236,-122.410308,975.0,4000.0,,,40435.0,24.5,41.6,176.6,43.5,"(37.789235999999995, -122.410308)",POINT (-122.410308 37.789236),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
64971319,37.79015,-122.40588,1052.0,,648394.0,3500.0,40435.0,24.5,41.6,176.6,43.5,"(37.790149999999997, -122.40588000000001)",POINT (-122.40588 37.79015),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
83152749,37.791015,-122.407699,,,508726.0,2767.0,40435.0,24.5,41.6,176.6,43.5,"(37.791015000000002, -122.40769899999999)",POINT (-122.407699 37.791015),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
2103369156,37.791068,-122.411313,700.0,3600.0,,,40435.0,24.5,41.6,176.6,43.5,"(37.791068000000003, -122.41131299999999)",POINT (-122.411313 37.791068),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
15068016,37.79293,-122.412195,1376.0,,3210978.0,9601.0,40435.0,24.5,41.6,176.6,43.5,"(37.792929999999998, -122.412195)",POINT (-122.412195 37.79293),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
15068787,37.790627,-122.409234,901.0,,950900.0,3900.0,40435.0,24.5,41.6,176.6,43.5,"(37.790627000000001, -122.40923400000001)",POINT (-122.409234 37.790627),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
15068143,37.793228,-122.40891,1359.0,,1565797.0,5500.0,40435.0,24.5,41.6,176.6,43.5,"(37.793228000000006, -122.40891000000001)",POINT (-122.40891 37.79322800000001),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
15067742,37.793575,-122.41367,1347.0,,762313.0,3500.0,40435.0,24.5,41.6,176.6,43.5,"(37.793574999999997, -122.41367)",POINT (-122.41367 37.793575),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
15068194,37.79286,-122.40895,664.0,,2670774.0,7967.0,40435.0,24.5,41.6,176.6,43.5,"(37.792859999999997, -122.40895)",POINT (-122.40895 37.79286),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
64971308,37.79015,-122.40588,1239.0,,911603.0,3850.0,40435.0,24.5,41.6,176.6,43.5,"(37.790149999999997, -122.40588000000001)",POINT (-122.40588 37.79015),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
15068793,37.790627,-122.409234,900.0,,1210065.0,4500.0,40435.0,24.5,41.6,176.6,43.5,"(37.790627000000001, -122.40923400000001)",POINT (-122.409234 37.790627),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
15068797,37.790627,-122.409234,1090.0,,934824.0,3900.0,40435.0,24.5,41.6,176.6,43.5,"(37.790627000000001, -122.40923400000001)",POINT (-122.409234 37.790627),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
64971310,37.79015,-122.40588,1250.0,,591176.0,2850.0,40435.0,24.5,41.6,176.6,43.5,"(37.790149999999997, -122.40588000000001)",POINT (-122.40588 37.79015),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
15067931,37.793217,-122.413004,1070.0,,1293460.0,4750.0,40435.0,24.5,41.6,176.6,43.5,"(37.793216999999999, -122.413004)",POINT (-122.413004 37.793217),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
82785246,37.791015,-122.407699,1366.0,,507518.0,2900.0,40435.0,24.5,41.6,176.6,43.5,"(37.791015000000002, -122.40769899999999)",POINT (-122.407699 37.791015),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
2096707192,37.790747,-122.40859,689.0,,,,40435.0,24.5,41.6,176.6,43.5,"(37.790746999999996, -122.40858999999999)",POINT (-122.40859 37.790747),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
64971334,37.79015,-122.40588,,899000.0,917667.0,3800.0,40435.0,24.5,41.6,176.6,43.5,"(37.790149999999997, -122.40588000000001)",POINT (-122.40588 37.79015),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
2096999377,37.794474,-122.412729,600.0,2850.0,,,40435.0,24.5,41.6,176.6,43.5,"(37.794474000000001, -122.412729)",POINT (-122.412729 37.794474),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
15068164,37.793414,-122.408954,1078.0,,1953609.0,6500.0,40435.0,24.5,41.6,176.6,43.5,"(37.793413999999999, -122.40895400000001)",POINT (-122.408954 37.793414),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
64971331,37.79015,-122.40588,1229.0,,965802.0,4100.0,40435.0,24.5,41.6,176.6,43.5,"(37.790149999999997, -122.40588000000001)",POINT (-122.40588 37.79015),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
2095131274,37.793374,-122.410893,524.0,,,,40435.0,24.5,41.6,176.6,43.5,"(37.793374, -122.41089299999999)",POINT (-122.410893 37.793374),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
80755580,37.789447,-122.410057,664.0,,840846.0,3800.0,40435.0,24.5,41.6,176.6,43.5,"(37.789446999999996, -122.41005700000001)",POINT (-122.410057 37.789447),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
15067864,37.79271,-122.413266,5631.0,,7470745.0,22309.0,40435.0,24.5,41.6,176.6,43.5,"(37.79271, -122.41326599999999)",POINT (-122.413266 37.79271),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
15067872,37.793035,-122.413451,900.0,,2892762.0,5500.0,40435.0,24.5,41.6,176.6,43.5,"(37.793034999999996, -122.41345099999999)",POINT (-122.413451 37.793035),7705084.55127,14174.1118291,SAN FRANCISCO,CA,94108
