City,State,ZIP,ZillowID,sqft,latitude,lontitude,Price,ZPrice,ZRent,Income,Poverty,Degree,CostofLiving
San Francisco,CA,94109,15069138,37.789945,-122.412735,1004,,671360,3500,66276,13.7,63.2,159.9
San Francisco,CA,94109,79846087,37.796946,-122.415618,1167,,1234728,5200,66276,13.7,63.2,159.9
San Francisco,CA,94109,2096959922,37.796288,-122.416374,1050,5250,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,2096145250,37.789444,-122.422968,1326,,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,15075476,37.788791,-122.425646,525,2390,577146,2650,66276,13.7,63.2,159.9
San Francisco,CA,94109,15072108,37.797885,-122.42425,990,,642235,3395,66276,13.7,63.2,159.9
San Francisco,CA,94109,15069072,37.789945,-122.412735,955,,768235,3800,66276,13.7,63.2,159.9
San Francisco,CA,94109,15069521,37.78524,-122.415125,937,,492982,2700,66276,13.7,63.2,159.9
San Francisco,CA,94109,15077043,37.78482,-122.423994,879,,767844,3450,66276,13.7,63.2,159.9
San Francisco,CA,94109,15069051,37.789945,-122.412735,911,,779882,3800,66276,13.7,63.2,159.9
San Francisco,CA,94109,2095922035,37.789592,-122.42295,,,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,2107701275,37.795159,-122.425576,,3400,1505105,4600,66276,13.7,63.2,159.9
San Francisco,CA,94109,15074984,37.78958,-122.42453,,,653596,3000,66276,13.7,63.2,159.9
San Francisco,CA,94109,15072900,37.795385,-122.420272,1215,,3345145,8750,66276,13.7,63.2,159.9
San Francisco,CA,94109,15069446,37.78524,-122.415125,884,,486859,2795,66276,13.7,63.2,159.9
San Francisco,CA,94109,15069421,37.78524,-122.415125,520,2675,486547,2700,66276,13.7,63.2,159.9
San Francisco,CA,94109,15064570,37.802775,-122.419505,3000,13895,4088164,13895,66276,13.7,63.2,159.9
San Francisco,CA,94109,15066271,37.79816,-122.417848,909,,2044950,6500,66276,13.7,63.2,159.9
San Francisco,CA,94109,15076955,37.784298,-122.427058,757,,1114463,4395,66276,13.7,63.2,159.9
San Francisco,CA,94109,15063368,37.805195,-122.418855,856,,1312001,4695,66276,13.7,63.2,159.9
San Francisco,CA,94109,2112703997,37.787218,-122.414587,1000,3800,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,15074191,37.791618,-122.422098,935,,924864,3881,66276,13.7,63.2,159.9
San Francisco,CA,94109,2096275109,37.785462,-122.415663,,2350,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,15069100,37.789945,-122.412735,1022,,673344,3500,66276,13.7,63.2,159.9
San Francisco,CA,94109,15066093,37.798566,-122.418028,1103,,1506525,5200,66276,13.7,63.2,159.9
San Francisco,CA,94109,2113850048,37.786399,-122.423202,970,4500,1040077,4500,66276,13.7,63.2,159.9
San Francisco,CA,94109,15074859,37.790911,-122.423374,773,,1030038,4295,66276,13.7,63.2,159.9
San Francisco,CA,94109,15068924,37.790348,-122.412568,1055,,644501,3475,66276,13.7,63.2,159.9
San Francisco,CA,94109,15074828,37.79067,-122.426065,1209,,2302130,6893,66276,13.7,63.2,159.9
San Francisco,CA,94109,2096314187,37.788107,-122.423346,1076,1405000,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,2096314183,37.788107,-122.423346,1273,1625000,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,59700051,37.791818,-122.416091,851,,752219,4100,66276,13.7,63.2,159.9
San Francisco,CA,94109,114313961,37.800722,-122.421491,1029,,1242691,4700,66276,13.7,63.2,159.9
San Francisco,CA,94109,15068244,37.79194,-122.415637,515,,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,80742924,37.80551,-122.424157,,,548571,2650,66276,13.7,63.2,159.9
San Francisco,CA,94109,2099330874,37.789592,-122.42295,1454,,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,2096265820,37.789592,-122.42295,1302,,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,2096103372,37.789593,-122.422951,1620,,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,15074938,37.789716,-122.425026,953,,1692431,5450,66276,13.7,63.2,159.9
San Francisco,CA,94109,15070865,37.801626,-122.424188,4921,4700000,6240463,21000,66276,13.7,63.2,159.9
San Francisco,CA,94109,54049654,37.79343,-122.423435,1119,,1208440,4500,66276,13.7,63.2,159.9
San Francisco,CA,94109,15077095,37.78482,-122.423994,1000,,816082,3500,66276,13.7,63.2,159.9
San Francisco,CA,94109,15074258,37.791564,-122.424608,800,,1436122,4500,66276,13.7,63.2,159.9
San Francisco,CA,94109,15067489,37.794564,-122.415103,984,,1460605,4750,66276,13.7,63.2,159.9
San Francisco,CA,94109,54854355,37.79343,-122.423435,1112,,1210950,4500,66276,13.7,63.2,159.9
San Francisco,CA,94109,2096423525,37.797282,-122.415298,,7500,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,2095686945,37.78524,-122.41512,884,,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,15072779,37.795275,-122.4298,1178,,868187,3800,66276,13.7,63.2,159.9
San Francisco,CA,94109,2136353032,37.788709,-122.418399,1348,7150,1546838,5100,66276,13.7,63.2,159.9
San Francisco,CA,94109,15076184,37.786361,-122.425831,1116,550000,833066,3950,66276,13.7,63.2,159.9
San Francisco,CA,94109,2096425893,37.789593,-122.422951,1183,,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,51082395,37.797239,-122.418403,1197,,858354,3695,66276,13.7,63.2,159.9
San Francisco,CA,94109,64971865,37.794683,-122.429569,1153,,2351707,7076,66276,13.7,63.2,159.9
San Francisco,CA,94109,80737403,37.799433,-122.41759,1541,,2845192,8645,66276,13.7,63.2,159.9
San Francisco,CA,94109,15077485,37.782323,-122.427181,766,,1228837,4700,66276,13.7,63.2,159.9
San Francisco,CA,94109,2096481498,37.789458,-122.423562,1239,1986000,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,51082424,37.799873,-122.422836,922,,1363899,4900,66276,13.7,63.2,159.9
San Francisco,CA,94109,15076181,37.786361,-122.425831,500,,307040,2700,66276,13.7,63.2,159.9
San Francisco,CA,94109,15063540,37.804231,-122.419365,1489,,7379462,22413,66276,13.7,63.2,159.9
San Francisco,CA,94109,2096332185,37.789592,-122.42295,1102,,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,96041763,37.788707,-122.418395,947,,1669890,6000,66276,13.7,63.2,159.9
San Francisco,CA,94109,15073536,37.794105,-122.42698,1233,,1956738,6500,66276,13.7,63.2,159.9
San Francisco,CA,94109,2095818178,37.792293,-122.416713,,,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,15076306,37.786361,-122.425831,740,,318159,2750,66276,13.7,63.2,159.9
San Francisco,CA,94109,15073523,37.793922,-122.427853,4666,,4989622,15158,66276,13.7,63.2,159.9
San Francisco,CA,94109,15067912,37.793071,-122.414049,1423,,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,2095686959,37.78524,-122.41512,894,,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,2096574327,37.792382,-122.415273,1400,6995,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,79847798,37.790184,-122.421348,996,,1014408,4100,66276,13.7,63.2,159.9
San Francisco,CA,94109,15076419,37.78675,-122.424235,980,,784052,3450,66276,13.7,63.2,159.9
San Francisco,CA,94109,2096603211,37.802677,-122.423393,2856,2850000,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,2096613842,37.794902,-122.416809,,5498000,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,15068328,37.79088,-122.41626,733,,1205626,4500,66276,13.7,63.2,159.9
San Francisco,CA,94109,15064594,37.802352,-122.420572,1507,,2707529,8214,66276,13.7,63.2,159.9
San Francisco,CA,94109,15068291,37.791795,-122.416605,789,,1397911,4750,66276,13.7,63.2,159.9
San Francisco,CA,94109,15072712,37.795336,-122.428577,1076,,1244180,4500,66276,13.7,63.2,159.9
San Francisco,CA,94109,2095617371,37.797608,-122.418495,637,,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,2095635420,37.789593,-122.422951,1096,,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,2095450618,37.79206,-122.418044,525,,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,2096651054,37.797607,-122.418495,,,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,111710706,37.795295,-122.417541,1599,,990645,4295,66276,13.7,63.2,159.9
San Francisco,CA,94109,15068322,37.790695,-122.4162,736,,2168598,6542,66276,13.7,63.2,159.9
San Francisco,CA,94109,15077137,37.785211,-122.420452,895,,1090884,4500,66276,13.7,63.2,159.9
San Francisco,CA,94109,15076540,37.786755,-122.4225,1083,,593913,3000,66276,13.7,63.2,159.9
San Francisco,CA,94109,15064667,37.80136,-122.419045,1538,,1811288,5900,66276,13.7,63.2,159.9
San Francisco,CA,94109,2104432922,37.786755,-122.42249,720,3200,721449,3200,66276,13.7,63.2,159.9
San Francisco,CA,94109,2098183176,37.789458,-122.423562,989,1212000,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,15069423,37.78524,-122.415125,913,,481295,2700,66276,13.7,63.2,159.9
San Francisco,CA,94109,15064548,37.80249,-122.419144,1084,,4381736,13321,66276,13.7,63.2,159.9
San Francisco,CA,94109,15064597,37.802352,-122.420572,1055,,3210436,9743,66276,13.7,63.2,159.9
San Francisco,CA,94109,15076693,37.786755,-122.4225,923,,795322,3400,66276,13.7,63.2,159.9
San Francisco,CA,94109,2107186889,37.79511,-122.42834,800,4750,964227,4150,66276,13.7,63.2,159.9
San Francisco,CA,94109,15066149,37.797544,-122.419417,1569,,1424710,4600,66276,13.7,63.2,159.9
San Francisco,CA,94109,15066828,37.797282,-122.416335,875,,2670309,8107,66276,13.7,63.2,159.9
San Francisco,CA,94109,15074313,37.791558,-122.425677,1140,,1102275,4500,66276,13.7,63.2,159.9
San Francisco,CA,94109,2105693780,37.800206,-122.423874,557,2695,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,2095222500,37.789593,-122.422951,1286,,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,2095222576,37.789593,-122.422951,1146,,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,2095222605,37.789593,-122.422951,1430,,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,15076406,37.78675,-122.424235,998,,775678,3400,66276,13.7,63.2,159.9
San Francisco,CA,94109,2129780247,37.786411,-122.417789,4761,,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,2096814352,37.789593,-122.422951,1221,,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,15073853,37.793519,-122.424316,886,,1396862,4500,66276,13.7,63.2,159.9
San Francisco,CA,94109,15069509,37.78524,-122.415125,1019,,492999,2700,66276,13.7,63.2,159.9
San Francisco,CA,94109,15076178,37.786361,-122.425831,588,,310817,2787,66276,13.7,63.2,159.9
San Francisco,CA,94109,15069400,37.78524,-122.415125,739,,706673,3750,66276,13.7,63.2,159.9
San Francisco,CA,94109,15076275,37.78636,-122.42584,1358,,501614,3999,66276,13.7,63.2,159.9
San Francisco,CA,94109,2097059943,37.798605,-122.42,,2500,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,2103850175,37.791176,-122.417703,833,4095,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,15075062,37.788917,-122.428298,1248,,3687301,11189,66276,13.7,63.2,159.9
San Francisco,CA,94109,63196414,37.787775,-122.412943,775,2775,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,15069056,37.789945,-122.412735,725,,986190,4000,66276,13.7,63.2,159.9
San Francisco,CA,94109,2097137389,37.786791,-122.425449,400,1675,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,15072126,37.798116,-122.42288,1245,,1519313,5700,66276,13.7,63.2,159.9
San Francisco,CA,94109,2096451675,37.789593,-122.422951,1192,,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,15069548,37.78524,-122.415125,520,549000,488552,2700,66276,13.7,63.2,159.9
San Francisco,CA,94109,15077494,37.782561,-122.426626,785,,1055468,4100,66276,13.7,63.2,159.9
San Francisco,CA,94109,2096071247,37.795913,-122.424471,1299,,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,2097205748,37.787622,-122.42647,550,2795,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,15072728,37.795275,-122.4298,1165,,1187945,4600,66276,13.7,63.2,159.9
San Francisco,CA,94109,63196468,37.805426,-122.424814,1149,,766852,3475,66276,13.7,63.2,159.9
San Francisco,CA,94109,15070891,37.801957,-122.42274,802,,2083451,5500,66276,13.7,63.2,159.9
San Francisco,CA,94109,15070944,37.80096,-122.422455,1265,,1201469,4500,66276,13.7,63.2,159.9
San Francisco,CA,94109,2097589296,37.792272,-122.422323,1389,,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,15068284,37.791386,-122.416696,840,,820433,3712,66276,13.7,63.2,159.9
San Francisco,CA,94109,80734466,37.794777,-122.421794,1111,,1351405,4850,66276,13.7,63.2,159.9
San Francisco,CA,94109,2097279690,37.789593,-122.422951,1144,,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,15069027,37.789945,-122.412735,840,,799313,3500,66276,13.7,63.2,159.9
San Francisco,CA,94109,2100348642,37.793838,-122.420013,1100,160,1583824,5300,66276,13.7,63.2,159.9
San Francisco,CA,94109,2097342996,37.789593,-122.422951,1084,,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,15065492,37.79996,-122.418455,883,,850802,3850,66276,13.7,63.2,159.9
San Francisco,CA,94109,2096427769,37.789593,-122.422951,1046,,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,2103400252,37.787456,-122.417251,555,2195,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,15074242,37.791255,-122.42496,852,,1728510,5750,66276,13.7,63.2,159.9
San Francisco,CA,94109,2103241765,37.78624,-122.419055,364,1850,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,15071573,37.799312,-122.421115,638,,2604550,5450,66276,13.7,63.2,159.9
San Francisco,CA,94109,15077047,37.78482,-122.423994,944,,819009,3500,66276,13.7,63.2,159.9
San Francisco,CA,94109,2098480720,37.793095,-122.422274,1257,,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,63196473,37.805426,-122.424814,,,949433,3975,66276,13.7,63.2,159.9
San Francisco,CA,94109,2096797909,37.79257,-122.42225,1257,,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,117672214,37.793213,-122.423744,1218,,1207641,5000,66276,13.7,63.2,159.9
San Francisco,CA,94109,15072938,37.795566,-122.422365,964,,1283324,4680,66276,13.7,63.2,159.9
San Francisco,CA,94109,15072786,37.795275,-122.4298,1310,,868425,3900,66276,13.7,63.2,159.9
San Francisco,CA,94109,2103176556,37.792926,-122.414137,,2895,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,15069495,37.78524,-122.415125,1031,,480299,2500,66276,13.7,63.2,159.9
San Francisco,CA,94109,69817585,37.796385,-122.420727,1060,,897176,3600,66276,13.7,63.2,159.9
San Francisco,CA,94109,2098499215,37.792272,-122.422323,1136,,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,2097526826,37.785238,-122.415779,356,1695,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,15068971,37.789945,-122.412735,1066,,581173,3000,66276,13.7,63.2,159.9
San Francisco,CA,94109,15076168,37.786361,-122.425831,548,,337940,3295,66276,13.7,63.2,159.9
San Francisco,CA,94109,2097968226,37.78786,-122.42771,736,,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,117672217,37.793212,-122.423744,1129,,948384,4000,66276,13.7,63.2,159.9
San Francisco,CA,94109,15072958,37.794927,-122.424508,916,,1420705,4900,66276,13.7,63.2,159.9
San Francisco,CA,94109,2099236713,37.79217,-122.41921,748,,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,2131552935,37.783241,-122.420478,,,1900740,5290,66276,13.7,63.2,159.9
San Francisco,CA,94109,15073122,37.794309,-122.42961,599,,1086315,4100,66276,13.7,63.2,159.9
San Francisco,CA,94109,15070932,37.801387,-122.42198,1717,,3217186,9950,66276,13.7,63.2,159.9
San Francisco,CA,94109,15073925,37.79316,-122.42689,1079,,1736801,5500,66276,13.7,63.2,159.9
San Francisco,CA,94109,15074253,37.791564,-122.424608,607,,1303997,4600,66276,13.7,63.2,159.9
San Francisco,CA,94109,2131401117,37.790622,-122.412936,1050,,741722,4000,66276,13.7,63.2,159.9
San Francisco,CA,94109,15077144,37.78509,-122.42068,824,,851705,3875,66276,13.7,63.2,159.9
San Francisco,CA,94109,111926408,37.790622,-122.412936,1080,,731146,3500,66276,13.7,63.2,159.9
San Francisco,CA,94109,2115405686,37.80059,-122.422897,750,6500,1161632,5000,66276,13.7,63.2,159.9
San Francisco,CA,94109,2107186894,37.79511,-122.42834,700,4000,944551,4000,66276,13.7,63.2,159.9
San Francisco,CA,94109,2107187177,37.80178,-122.42125,900,6800,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,2103580240,37.80059,-122.4229,1000,6200,1187712,5000,66276,13.7,63.2,159.9
San Francisco,CA,94109,15069133,37.789945,-122.412735,1101,,855661,3800,66276,13.7,63.2,159.9
San Francisco,CA,94109,15073726,37.794307,-122.422273,1005,,881047,3800,66276,13.7,63.2,159.9
San Francisco,CA,94109,15076188,37.786361,-122.425831,447,,551031,3300,66276,13.7,63.2,159.9
San Francisco,CA,94109,15070566,37.803055,-122.423915,1000,,1224043,4600,66276,13.7,63.2,159.9
San Francisco,CA,94109,63196450,37.805426,-122.424814,1199,,1078701,4000,66276,13.7,63.2,159.9
San Francisco,CA,94109,79845992,37.790184,-122.421348,1047,,1116067,4500,66276,13.7,63.2,159.9
San Francisco,CA,94109,89238108,37.788085,-122.419586,,,978271,4200,66276,13.7,63.2,159.9
San Francisco,CA,94109,15066846,37.797067,-122.415965,625,,2440828,7415,66276,13.7,63.2,159.9
San Francisco,CA,94109,15068840,37.790348,-122.412568,998,,641087,3475,66276,13.7,63.2,159.9
San Francisco,CA,94109,15073898,37.79347,-122.42509,724,,2733318,6695,66276,13.7,63.2,159.9
San Francisco,CA,94109,80751244,37.803018,-122.421315,3260,6925000,6738716,20476,66276,13.7,63.2,159.9
San Francisco,CA,94109,15066183,37.79794,-122.41984,996,,1404959,5000,66276,13.7,63.2,159.9
San Francisco,CA,94109,2097921973,37.800965,-122.420349,,8500,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,2097922526,37.800965,-122.420349,,8750,,,66276,13.7,63.2,159.9
San Francisco,CA,94109,15073719,37.794307,-122.422273,1178,,1300009,5200,66276,13.7,63.2,159.9
San Francisco,CA,94109,2115405901,37.795108,-122.428337,600,4000,939932,4000,66276,13.7,63.2,159.9
San Francisco,CA,94109,15071070,37.800573,-122.424849,1179,,916101,3750,66276,13.7,63.2,159.9
San Francisco,CA,94110,2094747998,37.746308,-122.421132,800,5100,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2094972510,37.761352,-122.420291,700,3650,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2112107214,37.746817,-122.419467,800,4000,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2097062897,37.756316,-122.421547,,2975,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2096050716,37.751653,-122.415836,525,3175,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15163310,37.737385,-122.41575,1552,1480000,1386246,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,2094760043,37.76162,-122.422986,1400,5800,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2094760297,37.746543,-122.421882,,3200,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2099162582,37.745746,-122.41842,2040,4400,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15160512,37.746539,-122.407063,1700,1790000,1634050,4900,90364,13.1,53.9,154.4
San Francisco,CA,94110,2101629887,37.750887,-122.425431,770,3975,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2094766066,37.74237,-122.418866,750,3800,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15163115,37.737608,-122.411124,1215,1045000,1155417,4250,90364,13.1,53.9,154.4
San Francisco,CA,94110,2100126075,37.752082,-122.42113,,2395,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,82785838,37.756795,-122.419375,1023,4750,1049867,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,15183077,37.744953,-122.423283,2236,1695000,1767982,7800,90364,13.1,53.9,154.4
San Francisco,CA,94110,2094781346,37.758693,-122.40969,,4250,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2094781344,37.758693,-122.40969,,4500,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2133947040,37.735206,-122.420048,,4150,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2094787144,37.754476,-122.421511,1300,4400,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15163043,37.739355,-122.409341,1200,899000,1171490,4200,90364,13.1,53.9,154.4
San Francisco,CA,94110,111711157,37.760113,-122.409928,1643,1695000,1686128,5995,90364,13.1,53.9,154.4
San Francisco,CA,94110,15160472,37.745825,-122.406431,1240,929000,1179726,4200,90364,13.1,53.9,154.4
San Francisco,CA,94110,2094789855,37.751686,-122.417114,1490,1388000,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2094791967,37.755796,-122.422047,,3100,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2094796261,37.747178,-122.415489,,2775,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2094747998,37.746308,-122.421132,800,5100,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2094972510,37.761352,-122.420291,700,3650,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2112107214,37.746817,-122.419467,800,4000,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2097062897,37.756316,-122.421547,,2975,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2096050716,37.751653,-122.415836,525,3175,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15163310,37.737385,-122.41575,1552,1480000,1386246,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,2094760043,37.76162,-122.422986,1400,5800,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2094760297,37.746543,-122.421882,,3200,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2099162582,37.745746,-122.41842,2040,4400,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15160512,37.746539,-122.407063,1700,1790000,1634050,4900,90364,13.1,53.9,154.4
San Francisco,CA,94110,2101629887,37.750887,-122.425431,770,3975,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2094766066,37.74237,-122.418866,750,3800,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15163115,37.737608,-122.411124,1215,1045000,1155417,4250,90364,13.1,53.9,154.4
San Francisco,CA,94110,2100126075,37.752082,-122.42113,,2395,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,82785838,37.756795,-122.419375,1023,4750,1049867,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,15183077,37.744953,-122.423283,2236,1695000,1767982,7800,90364,13.1,53.9,154.4
San Francisco,CA,94110,2094781346,37.758693,-122.40969,,4250,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2094781344,37.758693,-122.40969,,4500,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2133947040,37.735206,-122.420048,,4150,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2094787144,37.754476,-122.421511,1300,4400,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15163043,37.739355,-122.409341,1200,899000,1171490,4200,90364,13.1,53.9,154.4
San Francisco,CA,94110,111711157,37.760113,-122.409928,1643,1695000,1686128,5995,90364,13.1,53.9,154.4
San Francisco,CA,94110,15160472,37.745825,-122.406431,1240,929000,1179726,4200,90364,13.1,53.9,154.4
San Francisco,CA,94110,2094789855,37.751686,-122.417114,1490,1388000,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2094791967,37.755796,-122.422047,,3100,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2094796261,37.747178,-122.415489,,2775,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15161015,37.744904,-122.41725,1125,1295000,1294398,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,2094799582,37.75747,-122.4093,6732,2995000,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2094801749,37.750862,-122.411413,1200,3600,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2097448981,37.763639,-122.40603,620,3100,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2101496142,37.754476,-122.421511,750,3850,935786,3850,90364,13.1,53.9,154.4
San Francisco,CA,94110,2094816960,37.755526,-122.409067,,3450,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2103692275,37.754695,-122.421735,1500,5900,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2101298758,37.756603,-122.422005,,3495,970839,3200,90364,13.1,53.9,154.4
San Francisco,CA,94110,2100476241,37.760396,-122.407862,625,2900,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2094821781,37.752276,-122.417875,600,2300,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2094824491,37.76304,-122.4171,,2050000,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15161071,37.744493,-122.416809,1000,,1736745,5500,90364,13.1,53.9,154.4
San Francisco,CA,94110,116156340,37.751064,-122.407699,1012,,846617,3500,90364,13.1,53.9,154.4
San Francisco,CA,94110,64969382,37.758487,-122.412814,939,,1144997,4295,90364,13.1,53.9,154.4
San Francisco,CA,94110,2094834120,37.74936,-122.42059,7850,5650000,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2094839447,37.733259,-122.417283,,7800,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2094843499,37.75051,-122.413552,,2600,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2097072670,37.756252,-122.408935,3717,2295000,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,89236881,37.758743,-122.414367,1969,1949000,2018113,6800,90364,13.1,53.9,154.4
San Francisco,CA,94110,2107359933,37.764809,-122.412705,1017,3500,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15164515,37.734176,-122.41861,1493,6000,1356351,4750,90364,13.1,53.9,154.4
San Francisco,CA,94110,15182596,37.745799,-122.424234,1460,1395000,1887486,5110,90364,13.1,53.9,154.4
San Francisco,CA,94110,2094851601,37.745588,-122.424306,,2600,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2094853439,37.75233,-122.40876,3128,1275000,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2094854274,37.75226,-122.40889,2768,1225000,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15159948,37.747147,-122.41473,2447,4800,2074879,5000,90364,13.1,53.9,154.4
San Francisco,CA,94110,2110551499,37.755208,-122.413977,550,2600,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15144096,37.762561,-122.425345,1870,1795000,1866531,6500,90364,13.1,53.9,154.4
San Francisco,CA,94110,15162831,37.73868,-122.413144,1175,1198000,1238581,4300,90364,13.1,53.9,154.4
San Francisco,CA,94110,15160391,37.747599,-122.405441,1800,1795000,1894962,5123,90364,13.1,53.9,154.4
San Francisco,CA,94110,2094866891,37.74899,-122.40943,1250,899000,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15162852,37.738506,-122.412502,1650,1695000,1709084,5095,90364,13.1,53.9,154.4
San Francisco,CA,94110,2111353975,37.763672,-122.423001,600,2600,1250922,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,2094884131,37.757132,-122.41538,775,3200,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15160747,37.744063,-122.409247,1378,6500,1360798,4595,90364,13.1,53.9,154.4
